name,mission,star_id,ra,dec,dist_pc,disposition,probability,radius_earth,period_days,top_reasons
K05307.01,Kepler,6615600,294.51157,42.090149,1308.52,FALSE POSITIVE,0.6640001509887112,1.32,2.19509634,log_prad:+1.33;duration_ratio:+1.12;koi_srad:-0.37
K05308.01,Kepler,6634112,298.64252,42.092831,473.28,CANDIDATE,0.007946261435623663,22.15,9.942228056,log_prad:-2.09;log_depth:-1.22;log_period:+0.28
K05309.01,Kepler,6635813,298.98239,42.082619,735.41,FALSE POSITIVE,0.0026349900965578466,,141.00582791,log_prad:-1.31;duration_ratio:-1.07;log_insol:-0.97
K05310.01,Kepler,6675757,286.52942,42.167511,621.81,CANDIDATE,0.12674999853646426,1.13,22.2903562,duration_ratio:-1.53;log_prad:+0.64;log_period:+0.49
K05311.01,Kepler,6677415,287.21124,42.107719,754.48,FALSE POSITIVE,0.06734031294710689,1.64,73.9239955,duration_ratio:-2.11;log_prad:+1.09;koi_srad:-1.03
K04937.01,Kepler,2309910,292.97159,37.65733,978.88,FALSE POSITIVE,0.008569198629105804,25.26,1.8437362,duration_ratio:-1.27;log_prad:-0.47;log_insol:-0.45
K04938.01,Kepler,2310993,293.22018,37.610699,1539.95,CANDIDATE,0.9610783670787255,2.37,55.180772,log_prad:+2.18;log_period:+0.84;log_depth:+0.79
K04939.01,Kepler,2437209,290.20993,37.725979,5661.57,FALSE POSITIVE,0.003335524745654549,56.94,281.36926,log_prad:-3.32;log_period:-0.94;koi_slogg:-0.93
K04940.01,Kepler,2437653,290.24103,37.785221,3826.4,CANDIDATE,0.15668127931576903,1.72,84.6405853,duration_ratio:-1.17;log_prad:+1.08;koi_steff:+0.83
K04941.01,Kepler,2438406,290.31512,37.742451,1695.25,FALSE POSITIVE,0.655869454819183,3.69,262.71162,log_prad:+2.21;log_depth:+1.21;log_period:-0.90
K04942.01,Kepler,2452289,293.41391,37.799492,1111.89,FALSE POSITIVE,0.07837218674090386,1.88,6.0353643,koi_steff:-1.97;log_prad:+1.46;log_insol:-0.80
K04943.01,Kepler,2555080,286.0947,37.846722,8318.08,CANDIDATE,0.00419172693487814,113.97,15.2024426,log_prad:-2.47;duration_ratio:-1.42;log_insol:-0.91
K04944.01,Kepler,2569488,290.17807,37.852039,2813.48,FALSE POSITIVE,0.006515054942066515,22.88,1.52327807,koi_teq:-1.25;log_insol:-0.86;log_prad:-0.82
K05062.01,Kepler,4459503,290.14111,39.532299,942.17,FALSE POSITIVE,0.0018492596837518843,,260.31119904,log_prad:-1.32;log_insol:-0.95;duration_ratio:-0.93
K05063.01,Kepler,4464689,291.68643,39.510571,1027.9,FALSE POSITIVE,0.00847884668675592,3.11,574.37064,log_period:-2.80;log_prad:+1.46;koi_steff:-1.07
K05064.01,Kepler,4469825,293.1196,39.562302,1365.2,FALSE POSITIVE,0.006892089084960411,1.81,253.87706,log_period:-2.23;koi_steff:-1.66;log_prad:+0.83
K05065.01,Kepler,4470888,293.40259,39.567131,1373.96,FALSE POSITIVE,0.0018610378067998113,17.45,523.36921,duration_ratio:-1.25;koi_steff:-1.16;log_period:-0.81
K05066.01,Kepler,4471313,293.51175,39.528271,955.56,CANDIDATE,0.04593066211299015,2.4,110.089267,duration_ratio:-2.55;log_prad:+1.29;log_depth:+1.00
K05067.01,Kepler,4478142,295.1868,39.575691,625.6,CANDIDATE,0.3188054274087653,2.3,219.931324,log_prad:+1.74;log_period:-1.12;duration_ratio:-0.67
K05068.01,Kepler,4484179,296.4227,39.579391,1424.87,CANDIDATE,0.0019231942086692369,1.57,385.29212,log_period:-3.76;koi_steff:-1.02;log_prad:+0.53
K05186.01,Kepler,5623839,292.98447,40.813019,1194.94,FALSE POSITIVE,0.018366512563680437,1.33,80.292171,duration_ratio:-2.04;log_prad:+0.94;koi_steff:-0.44
K05187.01,Kepler,5650420,299.19092,40.822639,2238.49,FALSE POSITIVE,0.0005080076454689075,27.45,1.049406508,duration_ratio:-2.33;koi_teq:-1.13;log_insol:-1.02
K05188.01,Kepler,5650930,299.28336,40.834389,1324.32,CANDIDATE,0.0026857957120069195,2.09,455.195496,log_period:-2.61;duration_ratio:-1.15;koi_steff:-1.11
K05189.01,Kepler,5653152,299.70837,40.864239,592.92,FALSE POSITIVE,0.9307086990292975,2.49,3.58957045,log_prad:+1.79;log_period:+0.61;koi_slogg:-0.54
K05191.01,Kepler,5685113,283.92465,40.968391,435.77,FALSE POSITIVE,0.5526051913258749,0.8,37.078668,koi_srad:-1.19;duration_ratio:+1.07;log_prad:+0.37
K05192.01,Kepler,5697395,289.22729,40.94949,555.01,CANDIDATE,0.233293486827416,0.94,50.55398,duration_ratio:+1.21;koi_srad:-0.75;koi_steff:+0.73
K05193.01,Kepler,5698524,289.59616,40.92783,569.35,FALSE POSITIVE,0.0022121673904482754,1.42,228.196872,koi_steff:-1.24;log_period:-1.15;duration_ratio:-1.04
K05328.01,Kepler,6784887,293.99109,42.26086,1025.07,FALSE POSITIVE,0.0001944343546248149,50.54,44.714450094,log_prad:-2.39;log_depth:-2.21;duration_ratio:-1.06
K05329.01,Kepler,6805414,298.64493,42.285831,1206.74,CANDIDATE,0.024546016046506573,10.99,200.2350497,duration_ratio:-1.33;koi_steff:-0.82;log_prad:+0.71
K05330.01,Kepler,6864891,292.36017,42.38184,262.95,FALSE POSITIVE,0.8048487333294041,0.92,40.8801539,koi_steff:+0.96;koi_srad:-0.66;log_depth:+0.62
K05331.01,Kepler,6869373,293.66772,42.320541,750.27,CANDIDATE,0.2624540147442815,1.17,31.5034587,log_prad:+0.80;log_period:+0.28;koi_steff:+0.27
K05332.01,Kepler,6875342,295.23825,42.322361,845.24,CANDIDATE,0.027804870250283994,1.09,22.2381062,duration_ratio:-0.99;koi_steff:-0.80;log_prad:+0.49
K05333.01,Kepler,6879183,296.10648,42.354279,1316.7,CANDIDATE,0.7884638503199235,1.67,20.5477769,log_prad:+1.65;duration_ratio:+0.99;log_period:+0.74
K07855.01,Kepler,7891264,291.875,43.626709,713.63,FALSE POSITIVE,0.9436575922705894,2.72,25.166806,log_prad:+1.91;koi_slogg:-0.55;koi_srad:-0.51
K05334.01,Kepler,6880123,296.30859,42.390179,768.96,FALSE POSITIVE,0.030804141350735646,2.96,323.972022,duration_ratio:-3.48;log_period:-1.88;log_prad:+1.07
K05335.01,Kepler,6891512,298.79889,42.390888,362.4,FALSE POSITIVE,0.0005970199532365317,124.23,1.752562808,log_prad:-2.98;log_depth:-2.19;koi_srad:+0.48
K04945.01,Kepler,2569516,290.1824,37.81876,1379.38,FALSE POSITIVE,0.009714106458097338,2.42,45.5827119,duration_ratio:-2.19;koi_steff:-1.19;log_prad:+1.16
K04946.01,Kepler,2570432,290.28079,37.882172,2234.42,FALSE POSITIVE,0.02565006615668142,25.67,1.89140138,duration_ratio:-1.00;log_prad:-0.66;koi_steff:+0.46
K04947.01,Kepler,2574543,291.18762,37.8535,3697.81,FALSE POSITIVE,0.003552596234181006,403.01,6.70258007,log_prad:-2.72;duration_ratio:-1.34;log_insol:-1.08
K04948.01,Kepler,2578811,292.08344,37.814678,3398.56,FALSE POSITIVE,0.0006175893863444141,30.47,6.2095391,log_prad:-1.94;duration_ratio:-1.89;koi_teq:-1.01
K07856.01,Kepler,7897936,294.19467,43.677078,5818.93,FALSE POSITIVE,0.019521235168514756,9.82,363.17077,log_period:-2.94;koi_steff:-2.02;log_prad:+1.04
K04949.01,Kepler,2582800,292.95239,37.857128,2224.99,FALSE POSITIVE,0.0004483232745693747,4.48,615.16033,duration_ratio:-2.44;log_period:-1.93;koi_steff:-1.71
K04950.01,Kepler,2707916,290.23746,37.910721,644.41,FALSE POSITIVE,0.13736623382499513,1.2,1.89124738,duration_ratio:-1.47;log_prad:+0.98;koi_steff:+0.88
K04951.01,Kepler,2708270,290.31427,37.948009,3940.89,FALSE POSITIVE,0.003363799767264168,23.6,1.89125883,duration_ratio:-2.19;koi_teq:-1.16;log_prad:-0.97
K05069.01,Kepler,4540508,283.98965,39.631908,254.19,FALSE POSITIVE,0.0773263144294704,1.68,362.1273,log_period:-3.57;koi_steff:+1.20;log_depth:+0.93
K05070.01,Kepler,4565943,292.91196,39.651348,566.08,FALSE POSITIVE,0.0005244997242199863,2.6,353.36705,duration_ratio:-2.33;log_period:-2.15;koi_steff:-1.23
K05071.01,Kepler,4566848,293.16476,39.631561,1372.54,CANDIDATE,0.622761812403893,8.86,180.4118581,log_prad:+1.55;duration_ratio:+1.22;log_depth:+1.22
K05072.01,Kepler,4570555,294.09631,39.647079,865.15,FALSE POSITIVE,0.5445732634595631,12.35,4.750256809,duration_ratio:-3.17;log_prad:+0.87;koi_slogg:-0.76
K05073.01,Kepler,4586482,297.48386,39.63649,751.36,FALSE POSITIVE,0.00025072713695054803,66.64,623.005238,log_depth:-2.41;log_prad:-2.33;log_period:-0.84
K05074.01,Kepler,4647949,289.72604,39.716808,1335.52,FALSE POSITIVE,0.020091230984198342,,45.41810604,log_prad:-1.31;duration_ratio:-0.79;log_insol:-0.68
K05075.01,Kepler,4678873,297.42007,39.77375,1113.2,FALSE POSITIVE,0.000401953198277111,109.55,1.878877205,log_prad:-2.16;log_depth:-1.79;koi_steff:-1.39
K05076.01,Kepler,4732015,286.8252,39.802509,1244.67,FALSE POSITIVE,0.0004731964946608963,1148.7,0.938857507,log_prad:-2.60;duration_ratio:-1.13;log_insol:-1.13
K05194.01,Kepler,5709014,292.91092,40.954361,751.78,FALSE POSITIVE,0.00021061907663477903,,287.46579664,log_prad:-1.32;log_insol:-0.95;duration_ratio:-0.93
K05195.01,Kepler,5732636,298.51501,40.903992,408.4,FALSE POSITIVE,0.7058578718983813,1.18,32.245486,log_prad:+0.70;koi_srad:+0.64;rho_star:+0.39
K05196.01,Kepler,5734702,298.92667,40.970451,1037.92,CANDIDATE,0.004180559236160409,5.46,392.47291,log_period:-2.55;koi_steff:-1.48;log_prad:+1.14
K05197.01,Kepler,5779606,288.10455,41.07925,777.09,FALSE POSITIVE,0.002283567342839909,,142.20400109,log_prad:-1.31;duration_ratio:-1.07;log_insol:-0.97
K05198.01,Kepler,5780194,288.32599,41.027618,1031.95,FALSE POSITIVE,0.02507370564105116,2.22,149.237142,duration_ratio:-2.12;log_prad:+1.40;log_depth:+1.04
K05199.01,Kepler,5781991,288.9754,41.082241,750.26,FALSE POSITIVE,0.001716408447976719,1.99,501.51698,log_period:-2.69;duration_ratio:-1.04;log_prad:+0.48
K05200.01,Kepler,5784803,289.88107,41.069221,592.44,FALSE POSITIVE,0.02631775412865758,1.42,357.77096,log_period:-3.85;duration_ratio:+0.73;log_prad:+0.72
K05201.01,Kepler,5791713,292.0715,41.099899,1346.71,FALSE POSITIVE,0.0010657446603925807,2.67,531.33282,log_period:-2.45;log_prad:+1.38;duration_ratio:-1.29
K05312.01,Kepler,6681473,288.72742,42.121441,965.55,FALSE POSITIVE,0.08549297311966712,13.52,396.048721,log_prad:+1.63;log_depth:+1.50;log_period:-1.34
K05313.01,Kepler,6688318,290.84195,42.183128,976.73,FALSE POSITIVE,0.0014781143996936653,22.6,326.370361,duration_ratio:-2.60;log_period:-1.27;koi_slogg:-0.86
K05314.01,Kepler,6690523,291.5249,42.169941,1558.06,FALSE POSITIVE,0.014967630910505271,6.81,148.666527,duration_ratio:-3.79;log_prad:+1.05;koi_slogg:-0.55
K05315.01,Kepler,6692742,292.2085,42.158611,1129.91,FALSE POSITIVE,0.1778744488815899,2.58,163.104677,duration_ratio:-2.36;log_prad:+1.58;log_depth:+0.71
K05316.01,Kepler,6695801,293.0849,42.150551,1109.46,FALSE POSITIVE,0.20168244762576343,1.09,1.10656965,duration_ratio:+1.04;log_period:-1.00;koi_steff:-0.88
K05317.01,Kepler,6699562,294.0647,42.112869,658.53,FALSE POSITIVE,0.00022981675152957277,35.98,46.270524872,log_prad:-2.90;log_depth:-2.69;koi_steff:-0.34
K05318.01,Kepler,6707260,295.89999,42.132999,788.31,FALSE POSITIVE,0.48606669464065505,1.66,13.4256161,koi_steff:-2.02;log_prad:+1.70;log_period:+0.73
K05319.01,Kepler,6718474,298.34109,42.114891,1091.92,FALSE POSITIVE,0.0015841659341830894,1.62,590.44065,log_period:-2.95;koi_steff:-1.39;duration_ratio:-0.63
K04952.01,Kepler,2710101,290.76639,37.916828,1485.38,FALSE POSITIVE,0.008649228109532147,,28.88008607,log_prad:-1.36;duration_ratio:-0.85;log_period:+0.81
K04953.01,Kepler,2711123,291.01529,37.96777,3348.58,FALSE POSITIVE,0.0005061228683426914,515.07,2.858879267,log_prad:-2.70;log_insol:-1.26;duration_ratio:-1.11
K04954.01,Kepler,2833632,286.31915,38.086399,556.54,FALSE POSITIVE,0.0010100303559834542,1.88,241.647602,duration_ratio:-3.14;log_period:-1.35;log_prad:+0.64
K04955.01,Kepler,2836076,287.11649,38.003052,1008.71,FALSE POSITIVE,0.004135923825508795,,528.07962334,log_prad:-1.43;log_period:-1.39;log_insol:-0.91
K04956.01,Kepler,2850321,290.99982,38.000259,552.75,FALSE POSITIVE,0.04115888805773607,,25.2218929,log_prad:-1.48;duration_ratio:-0.91;log_depth:+0.69
K04957.01,Kepler,2861126,293.2811,38.082241,167.49,FALSE POSITIVE,0.005510400606545328,,105.52127462,log_prad:-1.25;duration_ratio:-1.00;log_insol:-0.87
K04958.01,Kepler,2861298,293.31863,38.005466,590.89,CANDIDATE,0.007345813907248536,2.74,581.729006,log_period:-2.17;log_prad:+1.26;duration_ratio:-0.92
K04959.01,Kepler,2987433,290.93896,38.119572,863.49,FALSE POSITIVE,0.0003190278079203528,62.76,420.92920358,log_depth:-2.12;log_prad:-2.08;log_period:-0.94
K05077.01,Kepler,4732137,286.88327,39.816689,1180.38,FALSE POSITIVE,0.009518518258336687,18.07,393.946106,log_period:-2.08;koi_slogg:-0.91;log_depth:+0.76
K05078.01,Kepler,4736439,288.61954,39.85696,1481.29,FALSE POSITIVE,0.004254335908580855,8.98,194.896925,duration_ratio:-3.61;log_period:-0.95;log_prad:+0.84
K05079.01,Kepler,4737848,289.09619,39.827278,452.52,CANDIDATE,0.06061185113712332,1.54,56.001782,duration_ratio:-2.71;log_prad:+1.04;koi_srad:+0.47
K05080.01,Kepler,4740375,289.87711,39.836239,1009.05,FALSE POSITIVE,0.003605752730147015,,471.95076253,log_prad:-1.43;log_period:-1.39;log_insol:-0.91
K05081.01,Kepler,4741777,290.2706,39.851849,673.31,FALSE POSITIVE,0.13814139698656525,1.7,101.928291,duration_ratio:-2.52;log_prad:+1.06;koi_steff:+0.40
K05082.01,Kepler,4750406,292.89105,39.88398,445.34,FALSE POSITIVE,0.028016191410512058,1.67,379.63135,log_period:-2.99;koi_steff:+1.16;log_depth:+0.97
K05083.01,Kepler,4750962,293.05536,39.840069,2205.08,CANDIDATE,0.008950683786850041,8.25,69.932459,duration_ratio:-3.87;log_prad:+0.99;koi_slogg:-0.55
K05084.01,Kepler,4760478,295.42935,39.886539,2181.4,CONFIRMED,0.8738855919535466,11.67,287.377314,log_depth:+2.32;log_prad:+2.01;duration_ratio:+1.30
K05202.01,Kepler,5793275,292.55951,41.090012,1105.47,CANDIDATE,0.0021721492155442257,1.83,535.93723,log_period:-3.82;duration_ratio:+0.66;log_prad:+0.55
K05203.01,Kepler,5794687,293.00101,41.02478,503.22,FALSE POSITIVE,0.011309186560805878,1.96,367.72767,log_period:-2.56;duration_ratio:-1.19;koi_steff:+1.17
K05204.01,Kepler,5817712,298.50342,41.080181,850.46,FALSE POSITIVE,0.06306555515857426,0.82,4.20601251,duration_ratio:-0.85;log_period:+0.48;a_over_rstar:+0.24
K05205.01,Kepler,5857656,284.66022,41.10894,540.61,CANDIDATE,0.09207224769034313,2.91,313.051405,log_period:-2.35;log_prad:+1.87;koi_steff:-0.70
K05206.01,Kepler,5858519,285.10342,41.112469,1189.08,FALSE POSITIVE,0.00021741328035924636,69.37,4.18236124,log_prad:-2.94;log_depth:-2.39;duration_ratio:-0.88
K05207.01,Kepler,5859725,285.68912,41.18961,468.19,CANDIDATE,0.5592382817443208,0.72,18.9828305,duration_ratio:+0.97;log_period:+0.87;log_prad:+0.64
K05208.01,Kepler,5869272,289.53439,41.157532,1690.13,FALSE POSITIVE,0.6349091687930912,2.66,186.59466,log_prad:+1.99;log_period:-1.17;koi_steff:-0.83
K05209.01,Kepler,5905728,299.14111,41.185001,162.08,FALSE POSITIVE,0.7519259447467916,0.54,7.87173698,log_period:+0.74;duration_ratio:+0.44;log_depth:-0.41
K05320.01,Kepler,6719052,298.45322,42.1101,1485.74,CANDIDATE,0.003903178021275752,3.13,357.437578,log_period:-3.07;koi_steff:-2.56;log_prad:+1.52
K05321.01,Kepler,6721603,298.95654,42.156315,778.28,CANDIDATE,0.07156009432343974,1.92,215.634356,log_period:-1.73;log_prad:+1.34;duration_ratio:+0.83
K05322.01,Kepler,6756369,283.97293,42.276588,2188.54,CANDIDATE,0.03256796319527057,8.1,30.928898,duration_ratio:-1.86;log_prad:+0.84;koi_slogg:-0.84
K05323.01,Kepler,6762188,286.55112,42.234798,3001.55,FALSE POSITIVE,0.00853706748997371,48.93,7.155547398,log_prad:-3.05;koi_slogg:-0.90;log_depth:+0.57
K05324.01,Kepler,6765563,287.90686,42.208721,1302.4,CANDIDATE,0.0016372916154000462,6.84,293.392635,duration_ratio:-3.35;log_period:-1.58;log_prad:+0.91
K05325.01,Kepler,6766583,288.30215,42.237282,1192.55,FALSE POSITIVE,0.6851186119887791,1.5,63.024229,log_prad:+1.29;duration_ratio:+0.82;log_insol:+0.25
K05326.01,Kepler,6767337,288.57758,42.296021,403.92,FALSE POSITIVE,0.0020183205193844314,1.8,506.771836,log_period:-3.65;log_prad:+0.69;koi_srad:+0.52
K05327.01,Kepler,6776555,291.55667,42.214169,226.03,CANDIDATE,0.9551822028937933,2.09,5.43361347,log_prad:+1.80;koi_steff:+1.57;log_period:+0.99
K04960.01,Kepler,2992634,292.07803,38.153831,931.76,CANDIDATE,0.020239796865454036,,47.82278681,log_prad:-1.31;duration_ratio:-0.80;log_period:+0.68
K04961.01,Kepler,3001955,294.0845,38.156319,573.96,CANDIDATE,0.013736449595368459,2.04,348.96347,log_period:-3.57;koi_steff:+0.85;log_prad:+0.57
K04962.01,Kepler,3003673,294.42056,38.190529,861.53,FALSE POSITIVE,0.02874396235502498,1.82,57.1143966,duration_ratio:-2.30;log_prad:+1.24;koi_steff:-0.44
K04963.01,Kepler,3101178,287.04688,38.231617,422.66,CANDIDATE,0.8624053031667199,1.65,59.4037839,log_prad:+2.01;koi_steff:-0.77;log_period:+0.75
K04964.01,Kepler,3117115,291.58234,38.29966,1287.65,FALSE POSITIVE,0.03250336155076496,3.61,485.91276,log_prad:+1.70;log_period:-1.52;duration_ratio:-1.23
K04965.01,Kepler,3120397,292.30801,38.2906,930.44,FALSE POSITIVE,0.37754685414463734,1.39,20.5311708,log_prad:+1.38;log_period:+0.65;log_insol:+0.33
K04966.01,Kepler,3222680,287.8613,38.372292,4817.2,FALSE POSITIVE,0.0009306976188159479,39.73,2.31164074,log_prad:-2.01;duration_ratio:-1.69;koi_teq:-1.02
K04967.01,Kepler,3239171,292.47034,38.394341,1491.12,CANDIDATE,0.6917102110432027,1.94,43.581043,log_prad:+1.74;duration_ratio:+0.72;koi_steff:-0.63
K05085.01,Kepler,4761427,295.62579,39.824638,1263.72,CANDIDATE,0.06618697370612997,2.82,327.063,log_period:-2.86;log_prad:+1.69;log_depth:+1.24
K05086.01,Kepler,4769799,297.31741,39.877972,362.65,FALSE POSITIVE,0.0021151978885839712,65.97,21.92866538,log_prad:-3.22;koi_slogg:-0.89;duration_ratio:-0.63
K05087.01,Kepler,4770798,297.50919,39.88802,348.88,CANDIDATE,0.003512911842487349,1.55,651.07431,log_period:-3.06;duration_ratio:-0.85;koi_srad:+0.61
K05088.01,Kepler,4813750,283.67819,39.964279,1027.31,CANDIDATE,0.8870871949607404,1.79,49.1782244,log_prad:+1.83;duration_ratio:+1.10;log_depth:+0.63
K05089.01,Kepler,4814168,283.8624,39.9454,525.99,FALSE POSITIVE,0.001135122615937151,2.01,545.54618,log_period:-2.99;koi_steff:-1.08;duration_ratio:-0.76
K05090.01,Kepler,4815612,284.52118,39.950661,1791.78,FALSE POSITIVE,9.90554961717778e-05,79.4,1.928420823,log_prad:-2.86;log_depth:-2.43;koi_steff:-1.14
K05091.01,Kepler,4819158,286.18781,39.993919,921.18,FALSE POSITIVE,0.024507226874744117,2.23,328.84846,log_period:-2.88;log_depth:+1.18;log_prad:+1.05
K05092.01,Kepler,4833409,291.10825,39.955681,971.45,CANDIDATE,0.004834786002055282,2.38,271.790292,duration_ratio:-3.31;log_period:-1.32;log_prad:+0.86
K05210.01,Kepler,5942112,284.88382,41.248539,593.15,FALSE POSITIVE,0.003791565398406027,,125.95781975,log_prad:-1.31;duration_ratio:-1.07;log_insol:-0.97
K05211.01,Kepler,5946568,287.00836,41.289101,304.55,CANDIDATE,0.9304672981993842,0.6,3.5645249,duration_ratio:+1.67;log_prad:+0.97;log_period:+0.90
K05212.01,Kepler,5949765,288.37491,41.27457,504.45,FALSE POSITIVE,0.002547458215660889,1.33,426.34444,log_period:-3.72;koi_steff:-1.14;log_depth:-0.70
K05213.01,Kepler,5954894,290.0495,41.250359,248.63,CANDIDATE,0.029856026242848586,0.64,48.2455501,duration_ratio:-2.11;koi_steff:+0.32;log_insol:+0.24
K05214.01,Kepler,5956038,290.40628,41.22184,2006.23,FALSE POSITIVE,0.0007565522231675034,46743.4,256.846143,log_prad:-3.08;duration_ratio:-1.23;koi_slogg:-0.72
K05215.01,Kepler,5963591,292.88855,41.223728,833.46,FALSE POSITIVE,0.009159374321400723,2.89,146.931518,duration_ratio:-4.38;log_prad:+1.34;koi_steff:-0.55
K05216.01,Kepler,5965629,293.46365,41.290939,1401.97,CANDIDATE,0.0034409219459575965,2.56,377.311149,log_period:-2.91;log_prad:+1.20;duration_ratio:-1.08
K05336.01,Kepler,6934045,286.79755,42.42091,1159.39,CANDIDATE,0.22932383156683123,3.24,265.741374,log_prad:+1.83;log_period:-1.64;koi_steff:-1.26
K05337.01,Kepler,6939913,289.04572,42.446758,1050.06,CANDIDATE,0.019423979661467174,2.99,470.65357,log_period:-1.83;log_prad:+1.65;duration_ratio:-1.41
K05338.01,Kepler,6947062,291.32291,42.42207,983.17,FALSE POSITIVE,0.5543239471659132,3.07,309.19347,log_prad:+1.99;log_period:-1.67;log_depth:+0.83
K05339.01,Kepler,6948815,291.88705,42.430149,3300.53,FALSE POSITIVE,0.00018378701733280423,115.49,1.541530919,log_prad:-2.34;log_depth:-1.92;koi_steff:-1.24
K05340.01,Kepler,6952570,293.06,42.402779,1201.79,FALSE POSITIVE,0.05488867087877521,1.79,122.713036,koi_steff:-0.94;log_prad:+0.91;duration_ratio:-0.89
K05341.01,Kepler,7009548,282.29132,42.545509,522.32,CANDIDATE,0.023447300977987508,2.26,15.18575582,duration_ratio:-4.57;log_prad:+1.39;log_period:+0.67
K05342.01,Kepler,7011044,282.99341,42.547058,1322.52,FALSE POSITIVE,0.006520523635232841,,25.50236699,log_prad:-1.36;duration_ratio:-0.88;log_period:+0.82
K05343.01,Kepler,7013635,284.18527,42.563271,125.5,FALSE POSITIVE,0.0069994099080474504,2.86,290.625016,duration_ratio:-3.14;log_period:-1.43;log_prad:+0.97
K04968.01,Kepler,3240049,292.68399,38.36573,1264.18,FALSE POSITIVE,0.0019256511749421168,38.32,2.945414866,log_prad:-2.14;duration_ratio:-1.58;koi_teq:-1.02
K04969.01,Kepler,3242039,293.20349,38.341801,840.66,CANDIDATE,0.018311721172123648,,59.14382117,log_prad:-1.26;duration_ratio:-0.82;log_insol:-0.74
K04970.01,Kepler,3245638,294.04364,38.36454,511.84,FALSE POSITIVE,0.0018984058637969358,48.88,232.822285,log_prad:-2.35;duration_ratio:-1.15;koi_steff:-0.75
K04971.01,Kepler,3329985,287.88785,38.49255,120.66,FALSE POSITIVE,0.8850096194795364,0.82,146.355097,duration_ratio:+1.33;log_depth:+1.29;koi_steff:+1.19
K04972.01,Kepler,3340165,290.9241,38.438339,942.76,CANDIDATE,0.5057263805566761,1.35,26.092284,koi_steff:-1.33;duration_ratio:+0.89;log_prad:+0.89
K04973.01,Kepler,3341760,291.34595,38.464378,1136.51,FALSE POSITIVE,0.0022906614050521353,1.82,0.523493764,koi_teq:-1.45;log_insol:-1.10;log_prad:+0.96
K04974.01,Kepler,3341982,291.39856,38.446381,976.13,FALSE POSITIVE,0.026176154295413843,2.98,514.14221,log_prad:+1.78;log_period:-1.64;log_depth:+1.18
K04975.01,Kepler,3355104,294.63104,38.404549,1196.81,CANDIDATE,0.4353839846146506,4.1,47.0628978,log_prad:+2.18;duration_ratio:-0.82;log_depth:+0.44
