kepid,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_quarters
4670267,FALSE POSITIVE,1.003049079,1.1700000e-07,-1.1700000e-07,132.3724290,9.770000e-05,-9.770000e-05,7.96570,0.01190,-0.01190,11111011101110111000000000000000
7435780,FALSE POSITIVE,0.933157032,5.5680000e-06,-5.5680000e-06,132.3598100,4.250000e-03,-4.250000e-03,2.61400,0.28200,-0.28200,11111111111111111000000000000000
8938937,FALSE POSITIVE,37.108345800,8.9950000e-04,-8.9950000e-04,166.2453000,1.810000e-02,-1.810000e-02,4.11200,0.52400,-0.52400,11111111111111111000000000000000
5651846,CANDIDATE,31.192022600,2.6380000e-04,-2.6380000e-04,153.8329600,6.600000e-03,-6.600000e-03,2.84900,0.21000,-0.21000,11111111111111111000000000000000
10556180,FALSE POSITIVE,1.021047190,1.4740000e-05,-1.4740000e-05,131.5654000,1.130000e-02,-1.130000e-02,6.39000,1.70000,-1.70000,11111101110111011000000000000000
12401132,CANDIDATE,7.630545000,1.1410000e-03,-1.1410000e-03,907.0447100,8.680000e-03,-8.680000e-03,3.63000,0.27000,-0.27000,00000000010000000000000000000000
12401132,FALSE POSITIVE,12.083457000,2.3610000e-03,-2.3610000e-03,134.4750000,1.590000e-01,-1.590000e-01,3.53600,0.33200,-0.33200,
8308070,FALSE POSITIVE,401.590700000,2.8620000e-02,-2.8620000e-02,172.2086000,4.930000e-02,-4.930000e-02,14.77000,2.40000,-2.40000,
6424561,CANDIDATE,6.671672300,5.4740000e-05,-5.4740000e-05,131.9270800,6.820000e-03,-6.820000e-03,2.69300,0.25500,-0.25500,11110111011101110000000000000000
6956136,FALSE POSITIVE,53.912783631,,,132.2733337,,,44.05040,,,11111111111111111000000000000000
10661917,FALSE POSITIVE,1.231423950,1.9450000e-05,-1.9450000e-05,131.7651000,1.560000e-02,-1.560000e-02,2.18600,0.56200,-0.56200,11111111111111111000000000000000
10000162,CANDIDATE,409.386450000,2.9070000e-02,-2.9070000e-02,340.6210000,3.700000e-02,-3.700000e-02,13.78000,1.70000,-1.70000,
7799701,FALSE POSITIVE,386.828262000,3.5530000e-03,-3.5530000e-03,177.5682900,7.870000e-03,-7.870000e-03,5.04500,0.52000,-0.52000,11111111111111111000000000000000
6233483,FALSE POSITIVE,15.873380300,2.4360000e-05,-2.4360000e-05,135.6277900,1.370000e-03,-1.370000e-03,7.46720,0.07560,-0.07560,11111111111111111000000000000000
5392871,FALSE POSITIVE,42.399175200,2.3530000e-04,-2.3530000e-04,151.9610500,4.700000e-03,-4.700000e-03,7.25100,0.33200,-0.33200,11111111111111111000000000000000
3858851,FALSE POSITIVE,25.951988230,9.9750000e-05,-9.9750000e-05,154.8810200,3.520000e-03,-3.520000e-03,14.60200,0.14900,-0.14900,00011011101110111000000000000000
3858917,FALSE POSITIVE,25.952240100,1.6310000e-04,-1.6310000e-04,148.9163400,5.500000e-03,-5.500000e-03,20.81300,0.26900,-0.26900,11111011101110111000000000000000
4466356,FALSE POSITIVE,14.128098960,6.4060000e-05,-6.4060000e-05,137.1198900,3.720000e-03,-3.720000e-03,2.32600,0.11800,-0.11800,11111111111111111000000000000000
7949593,CANDIDATE,17.766293800,2.6300000e-04,-2.6300000e-04,146.6886000,1.190000e-02,-1.190000e-02,3.07900,0.35800,-0.35800,11111111111111111000000000000000
9474232,FALSE POSITIVE,13.691783300,1.4930000e-04,-1.4930000e-04,133.7889800,7.380000e-03,-7.380000e-03,4.19800,0.24000,-0.24000,11111111111111111000000000000000
3859151,FALSE POSITIVE,25.956330000,2.2570000e-03,-2.2570000e-03,154.7054000,7.230000e-02,-7.230000e-02,26.34000,5.30000,-5.30000,11111011101110111000000000000000
7098255,CANDIDATE,11.567225890,9.7330000e-05,-9.7330000e-05,132.2538500,7.160000e-03,-7.160000e-03,2.50700,0.21500,-0.21500,11110111011101110000000000000000
11456279,FALSE POSITIVE,0.572937573,2.7180000e-06,-2.7180000e-06,131.6943200,2.990000e-03,-2.990000e-03,2.57600,0.10800,-0.10800,
4670361,CANDIDATE,631.568890000,1.3340000e-02,-1.3340000e-02,145.0148000,1.650000e-02,-1.650000e-02,14.37000,1.50000,-1.50000,11111011101110111000000000000000
5398002,FALSE POSITIVE,14.158498230,8.8830000e-05,-8.8830000e-05,134.0065000,5.060000e-03,-5.060000e-03,46.35600,0.49800,-0.49800,11111111111111111000000000000000
6680911,FALSE POSITIVE,207.471349000,4.6200000e-03,-4.6200000e-03,254.0825000,1.690000e-02,-1.690000e-02,7.46900,0.85500,-0.85500,
10356124,FALSE POSITIVE,12.374824700,3.7230000e-04,-3.7230000e-04,138.0615000,2.270000e-02,-2.270000e-02,90.01000,3.10000,-3.10000,11111101110111011000000000000000
10584140,CANDIDATE,4.317242470,7.4090000e-05,-7.4090000e-05,133.4243000,1.340000e-02,-1.340000e-02,4.12600,0.40600,-0.40600,10011001100110011000000000000000
8233326,CANDIDATE,3.740991440,7.2230000e-05,-7.2230000e-05,132.2112000,1.670000e-02,-1.670000e-02,5.42800,0.50600,-0.50600,11111111111111111000000000000000
4940203,CANDIDATE,302.779824000,9.5940000e-03,-9.5940000e-03,355.5989000,2.680000e-02,-2.680000e-02,16.84700,0.72100,-0.72100,11111011101110111000000000000000
6286161,FALSE POSITIVE,14.541781166,9.0000000e-06,-9.0000000e-06,144.2694010,6.250000e-04,-6.250000e-04,9.11510,0.01230,-0.01230,00000001111111111000000000000000
5385471,FALSE POSITIVE,12.426117700,1.0770000e-04,-1.0770000e-04,141.5115600,7.880000e-03,-7.880000e-03,28.53570,0.00000,0.00000,11111111111111111000000000000000
6368175,CANDIDATE,21.187618500,7.1370000e-04,-7.1370000e-04,148.8101000,2.010000e-02,-2.010000e-02,3.69000,1.00000,-1.00000,11111111111111111000000000000000
5471158,FALSE POSITIVE,12.425604040,,,141.5345371,,,23.94020,,,01111111111111111000000000000000
4847843,FALSE POSITIVE,30.960468800,4.9060000e-04,-4.9060000e-04,156.1377000,1.320000e-02,-1.320000e-02,14.99200,0.73600,-0.73600,11111011101110111000000000000000
5120225,FALSE POSITIVE,1.041619932,6.3100000e-07,-6.3100000e-07,131.8367170,5.280000e-04,-5.280000e-04,8.12180,0.04360,-0.04360,11111111111111111000000000000000
9656543,FALSE POSITIVE,2.544594443,5.2600000e-07,-5.2600000e-07,135.0402360,1.760000e-04,-1.760000e-04,3.21373,0.00717,-0.00717,00000100010001000000000000000000
10751515,FALSE POSITIVE,56.406510430,2.2780000e-05,-2.2780000e-05,138.3098250,3.380000e-04,-3.380000e-04,18.43320,0.01770,-0.01770,00011101110111011000000000000000
3348093,FALSE POSITIVE,7.964400574,2.4510000e-06,-2.4510000e-06,131.5636440,3.530000e-04,-3.530000e-04,4.47610,0.01550,-0.01550,00000000011111111000000000000000
6182846,FALSE POSITIVE,6.399101307,5.3960000e-06,-5.3960000e-06,134.7022640,6.890000e-04,-6.890000e-04,4.74390,0.03910,-0.03910,11110111011101110000000000000000
4939346,CONFIRMED,34.916839900,7.4570000e-04,-7.4570000e-04,157.6693000,2.330000e-02,-2.330000e-02,7.34300,0.45100,-0.45100,01111011101110111000000000000000
6442602,FALSE POSITIVE,0.566782280,3.0290000e-05,-3.0290000e-05,131.8571000,5.570000e-02,-5.570000e-02,4.72500,0.55900,-0.55900,00011111111111111000000000000000
9851126,FALSE POSITIVE,8.480303653,1.3440000e-06,-1.3440000e-06,135.8545940,1.280000e-04,-1.280000e-04,7.48907,0.00988,-0.00988,11111101110111011000000000000000
6268648,CANDIDATE,94.094392000,3.0530000e-03,-3.0530000e-03,196.7503000,3.330000e-02,-3.330000e-02,10.83300,0.60600,-0.60600,11110111011101110000000000000000
11455428,CONFIRMED,22.127088500,2.5660000e-04,-2.5660000e-04,144.9303900,8.910000e-03,-8.910000e-03,4.47200,0.26800,-0.26800,11111111111111111000000000000000
10484409,FALSE POSITIVE,10.678478700,1.1310000e-04,-1.1310000e-04,140.1590000,6.840000e-03,-6.840000e-03,2.30700,0.31900,-0.31900,11111101110111011000000000000000
10935993,CANDIDATE,25.373654300,2.6140000e-04,-2.6140000e-04,151.8667000,7.750000e-03,-7.750000e-03,2.61900,0.26400,-0.26400,11111101110111011000000000000000
5257082,CANDIDATE,10.085353110,6.2240000e-05,-6.2240000e-05,140.9714300,4.960000e-03,-4.960000e-03,1.75000,0.14900,-0.14900,11110111011101110000000000000000
5796185,FALSE POSITIVE,42.559265547,4.6260000e-06,-4.6260000e-06,161.5703900,9.760000e-05,-9.760000e-05,3.36626,0.00445,-0.00445,00011111111111111000000000000000
8628665,CANDIDATE,10.285637300,1.1320000e-04,-1.1320000e-04,141.2076400,8.700000e-03,-8.700000e-03,3.04300,0.29800,-0.29800,11111111111111111000000000000000
3945802,FALSE POSITIVE,24.215799600,3.2630000e-04,-3.2630000e-04,133.4661000,1.180000e-02,-1.180000e-02,4.35900,0.32900,-0.32900,00011111111111111000000000000000
6265665,CONFIRMED,44.201840200,3.4810000e-04,-3.4810000e-04,163.2147100,6.390000e-03,-6.390000e-03,4.94900,0.19200,-0.19200,11110111011101110000000000000000
5881307,CANDIDATE,393.956080000,1.9940000e-02,-1.9940000e-02,388.3294000,2.430000e-02,-2.430000e-02,13.89000,1.10000,-1.10000,00011111111111111000000000000000
4645174,CONFIRMED,15.033062300,1.8830000e-04,-1.8830000e-04,131.8949300,9.270000e-03,-9.270000e-03,6.32600,0.29500,-0.29500,11111111111111111000000000000000
4645174,CANDIDATE,34.749603800,5.6270000e-04,-5.6270000e-04,158.6841200,9.520000e-03,-9.520000e-03,4.54800,0.23100,-0.23100,11111111111111111000000000000000
8719419,FALSE POSITIVE,12.625309180,3.7810000e-05,-3.7810000e-05,140.0602000,2.430000e-03,-2.430000e-03,3.16300,0.11900,-0.11900,11111111111111111000000000000000
9028474,FALSE POSITIVE,124.935767380,8.3410000e-05,-8.3410000e-05,177.6865170,5.590000e-04,-5.590000e-04,7.56080,0.03440,-0.03440,11111111111111111000000000000000
4349442,FALSE POSITIVE,12.720298433,,,140.3669017,,,2.45990,,,11111111111111111000000000000000
6124137,CANDIDATE,227.834570000,1.4020000e-02,-1.4020000e-02,238.7643000,4.540000e-02,-4.540000e-02,21.59000,1.90000,-1.90000,11111111111111111000000000000000
3644542,FALSE POSITIVE,119.679803160,2.2840000e-05,-2.2840000e-05,176.1063250,1.370000e-04,-1.370000e-04,32.19280,0.00942,-0.00942,11111111111111111000000000000000
6182849,FALSE POSITIVE,6.399107136,2.1400000e-07,-2.1400000e-07,134.7016363,2.740000e-05,-2.740000e-05,5.21981,0.00196,-0.00196,11110111011101110000000000000000
9851142,FALSE POSITIVE,8.480304281,3.3200000e-07,-3.3200000e-07,135.8545340,3.120000e-05,-3.120000e-05,7.46159,0.00234,-0.00234,11111101110111011000000000000000
3442054,FALSE POSITIVE,117.681377800,1.7350000e-05,-1.7350000e-05,147.2069610,1.160000e-04,-1.160000e-04,12.75910,0.00856,-0.00856,11111111111111111000000000000000
4079530,FALSE POSITIVE,17.727226480,1.1080000e-05,-1.1080000e-05,144.0704020,7.070000e-04,-7.070000e-04,4.13760,0.01180,-0.01180,00000000001110111000000000000000
6445531,FALSE POSITIVE,1.710249310,1.6400000e-05,-1.6400000e-05,131.6423000,1.050000e-02,-1.050000e-02,2.83300,0.78000,-0.78000,00011111111111111000000000000000
10677186,FALSE POSITIVE,100.401327340,2.5140000e-05,-2.5140000e-05,216.0831940,1.990000e-04,-1.990000e-04,9.74360,0.01250,-0.01250,00011101110111011000000000000000
9025914,FALSE POSITIVE,11.320287875,2.2970000e-06,-2.2970000e-06,131.8030420,2.250000e-04,-2.250000e-04,4.82219,0.00501,-0.00501,00000000011111111000000000000000
9366988,FALSE POSITIVE,1.219034103,5.1000000e-07,-5.1000000e-07,132.1006940,4.350000e-04,-4.350000e-04,2.44940,0.02090,-0.02090,00000001111111111000000000000000
11657614,CANDIDATE,24.352541000,1.4060000e-03,-1.4060000e-03,147.1949000,4.310000e-02,-4.310000e-02,2.78200,0.81400,-0.81400,11111111111111111000000000000000
11657614,CONFIRMED,5.942286030,7.9140000e-05,-7.9140000e-05,133.8040000,1.050000e-02,-1.050000e-02,2.16900,0.34000,-0.34000,11111111111111111000000000000000
5687986,CANDIDATE,382.303060000,3.0960000e-02,-3.0960000e-02,356.7308000,3.240000e-02,-3.240000e-02,8.83000,5.50000,-5.50000,11110111011101110000000000000000
11125797,CANDIDATE,58.126377500,5.8450000e-04,-5.8450000e-04,163.1168700,7.960000e-03,-7.960000e-03,4.01800,0.22000,-0.22000,11111110111011101000000000000000
9785921,CANDIDATE,26.757586600,2.9420000e-04,-2.9420000e-04,137.2871700,9.030000e-03,-9.030000e-03,5.85800,0.27800,-0.27800,00011101110111011000000000000000
3102000,FALSE POSITIVE,57.059999200,1.7010000e-05,-1.7010000e-05,164.2570600,2.510000e-04,-2.510000e-04,7.46300,0.01800,-0.01800,11111111111111111000000000000000
6599975,CONFIRMED,14.556561800,1.2220000e-04,-1.2220000e-04,141.0367100,6.580000e-03,-6.580000e-03,4.55400,0.17500,-0.17500,11111111111111111000000000000000
8266276,FALSE POSITIVE,0.837898153,5.3560000e-06,-5.3560000e-06,131.9818700,6.580000e-03,-6.580000e-03,2.10400,0.20300,-0.20300,00110011001100110000000000000000
5887316,FALSE POSITIVE,0.603086711,1.3900000e-07,-1.3900000e-07,131.6640750,1.820000e-04,-1.820000e-04,1.08690,0.01370,-0.01370,11111011101110111000000000000000
4282191,CONFIRMED,41.708406300,3.1580000e-04,-3.1580000e-04,153.5379300,5.880000e-03,-5.880000e-03,8.56700,0.18900,-0.18900,11111011101110111000000000000000
3559860,CANDIDATE,33.025717900,6.1810000e-04,-6.1810000e-04,161.0100000,1.230000e-02,-1.230000e-02,6.03200,0.45000,-0.45000,01111011101110111000000000000000
10651945,FALSE POSITIVE,25.366990665,2.0310000e-06,-2.0310000e-06,138.8144224,6.630000e-05,-6.630000e-05,5.95560,0.00431,-0.00431,01101110111011101000000000000000
7117003,FALSE POSITIVE,428.321739280,9.4670000e-05,-9.4670000e-05,276.5303520,1.870000e-04,-1.870000e-04,40.59920,0.01130,-0.01130,11111111111111111000000000000000
3240159,FALSE POSITIVE,82.137609997,2.9970000e-06,-2.9970000e-06,196.1225133,2.920000e-05,-2.920000e-05,6.11904,0.00272,-0.00272,11111111111111111000000000000000
6147851,FALSE POSITIVE,3.060260140,4.0470000e-05,-4.0470000e-05,132.7620000,1.010000e-02,-1.010000e-02,2.54500,0.41800,-0.41800,11111111111111111000000000000000
9658118,FALSE POSITIVE,24.061274400,4.6040000e-05,-4.6040000e-05,138.3874700,1.760000e-03,-1.760000e-03,19.94380,0.02360,-0.02360,00000000011010000000000000000000
7132542,FALSE POSITIVE,66.360999160,2.0800000e-05,-2.0800000e-05,168.3796420,2.550000e-04,-2.550000e-04,20.06140,0.01450,-0.01450,11111111111111111000000000000000
8589754,FALSE POSITIVE,8.939461148,1.0890000e-06,-1.0890000e-06,133.0139440,1.290000e-04,-1.290000e-04,6.19136,0.00340,-0.00340,00000001111111111000000000000000
3757590,FALSE POSITIVE,135.586076790,2.5420000e-06,-2.5420000e-06,177.9285627,1.610000e-05,-1.610000e-05,5.54241,0.00099,-0.00099,11111011101110111000000000000000
2437149,FALSE POSITIVE,18.798621950,1.5370000e-05,-1.5370000e-05,138.0282680,5.980000e-04,-5.980000e-04,7.47820,0.01790,-0.01790,00000111101100000000000000000000
9715925,FALSE POSITIVE,6.308285380,1.2950000e-06,-1.2950000e-06,134.3799450,1.860000e-04,-1.860000e-04,2.48633,0.00712,-0.00712,00000111111101000000000000000000
9529733,FALSE POSITIVE,4.809126670,1.6310000e-05,-1.6310000e-05,134.0793900,2.790000e-03,-2.790000e-03,7.93310,0.01240,-0.01240,00000000010000000000000000000000
9613070,FALSE POSITIVE,2.332115050,3.1880000e-06,-3.1880000e-06,132.1968300,1.130000e-03,-1.130000e-03,2.96723,0.00921,-0.00921,00000000010000000000000000000000
9967771,CONFIRMED,0.538354070,6.7500000e-07,-6.7500000e-07,131.6499900,1.010000e-03,-1.010000e-03,1.50450,0.03260,-0.03260,11111101110111011000000000000000
10845188,FALSE POSITIVE,249.362118320,8.7060000e-05,-8.7060000e-05,279.6582960,2.110000e-04,-2.110000e-04,8.35590,0.01190,-0.01190,11111111111111111000000000000000
6543893,CANDIDATE,3.806758780,4.8890000e-05,-4.8890000e-05,133.7492000,9.240000e-03,-9.240000e-03,2.09200,0.21800,-0.21800,00011111111111111000000000000000
5709103,FALSE POSITIVE,0.664727127,6.6780000e-06,-6.6780000e-06,131.6351600,8.060000e-03,-8.060000e-03,1.56100,0.39700,-0.39700,11111111111111111000000000000000
6705026,CONFIRMED,9.508487100,1.1560000e-04,-1.1560000e-04,140.5602000,1.010000e-02,-1.010000e-02,4.37200,0.24600,-0.24600,11111111111111111000000000000000
6705026,CANDIDATE,34.108656200,7.0450000e-04,-7.0450000e-04,158.4310000,1.550000e-02,-1.550000e-02,6.40500,0.45500,-0.45500,11111111111111111000000000000000
6779726,CANDIDATE,47.056332700,7.0670000e-04,-7.0670000e-04,173.9653000,1.240000e-02,-1.240000e-02,4.80700,0.35100,-0.35100,00011111111111111000000000000000
3098843,FALSE POSITIVE,179.850223310,,,225.3762426,,,2.95000,,,
5553959,CANDIDATE,10.010031200,4.7240000e-05,-4.7240000e-05,131.6143400,3.830000e-03,-3.830000e-03,1.35000,0.12100,-0.12100,11111111111111111000000000000000
7288306,CONFIRMED,96.169569000,1.0860000e-03,-1.0860000e-03,170.2581000,9.540000e-03,-9.540000e-03,7.49600,0.27500,-0.27500,11111111111111111000000000000000
5887393,FALSE POSITIVE,1.550903740,1.1880000e-05,-1.1880000e-05,131.6196600,6.190000e-03,-6.190000e-03,3.02800,0.19300,-0.19300,11111011101110111000000000000000
5384713,CANDIDATE,12.671436920,9.1490000e-05,-9.1490000e-05,137.5070700,5.980000e-03,-5.980000e-03,2.49800,0.17800,-0.17800,11111111111111111000000000000000
5384713,CANDIDATE,60.326688240,5.6210000e-05,-5.6210000e-05,145.0574720,7.470000e-04,-7.470000e-04,1.68640,0.04230,-0.04230,11111111111111111000000000000000
5384713,CANDIDATE,2.635954350,1.7570000e-05,-1.7570000e-05,132.3198400,6.240000e-03,-6.240000e-03,1.30900,0.19300,-0.19300,11111111111111111000000000000000
11860395,CONFIRMED,82.303914000,1.4400000e-03,-1.4400000e-03,159.0461000,1.620000e-02,-1.620000e-02,15.40400,0.46600,-0.46600,11111111111111111000000000000000
5456023,FALSE POSITIVE,131.978277360,6.9900000e-06,-6.9900000e-06,179.5881190,4.040000e-05,-4.040000e-05,7.14981,0.00378,-0.00378,11111011101110111000000000000000
6187888,FALSE POSITIVE,0.789171236,7.8570000e-06,-7.8570000e-06,132.1233300,7.610000e-03,-7.610000e-03,1.73400,0.26600,-0.26600,11110111011101110000000000000000
9529744,CONFIRMED,17.934660600,1.4630000e-04,-1.4630000e-04,138.2167900,5.830000e-03,-5.830000e-03,6.25000,0.16700,-0.16700,11111111111111111000000000000000
12021387,FALSE POSITIVE,241.070745820,1.5600000e-05,-1.5600000e-05,223.9933126,4.860000e-05,-4.860000e-05,9.88863,0.00332,-0.00332,11111111111111111000000000000000
8044608,FALSE POSITIVE,106.175938130,4.7370000e-06,-4.7370000e-06,234.6409876,3.250000e-05,-3.250000e-05,10.41680,0.00250,-0.00250,11111111111111111000000000000000
8760135,FALSE POSITIVE,184.646720800,1.0010000e-04,-1.0010000e-04,151.9845800,4.450000e-04,-4.450000e-04,18.98690,0.02280,-0.02280,01111111111111111000000000000000
4073707,FALSE POSITIVE,6.282033445,1.3560000e-06,-1.3560000e-06,131.5907930,1.960000e-04,-1.960000e-04,8.37770,0.01800,-0.01800,00011011101110111000000000000000
5730394,FALSE POSITIVE,5.519188936,8.4800000e-07,-8.4800000e-07,134.4700230,1.600000e-04,-1.600000e-04,7.13510,0.00485,-0.00485,00000001111111111000000000000000
6451368,CANDIDATE,5.336057400,1.4230000e-04,-1.4230000e-04,132.6050000,2.030000e-02,-2.030000e-02,3.87700,0.73700,-0.73700,11111111111111111000000000000000
6956216,FALSE POSITIVE,4.818863794,9.0900000e-07,-9.0900000e-07,131.6776550,2.120000e-04,-2.120000e-04,6.26250,0.00543,-0.00543,00000000011111111000000000000000
6137704,FALSE POSITIVE,178.268020350,3.6370000e-05,-3.6370000e-05,255.3513510,1.690000e-04,-1.690000e-04,5.86461,0.00714,-0.00714,11111111111111111000000000000000
10275074,FALSE POSITIVE,2.181555909,2.9010000e-06,-2.9010000e-06,133.4867500,1.090000e-03,-1.090000e-03,4.41739,0.00717,-0.00717,00000000010000000000000000000000
9110346,FALSE POSITIVE,0.895276162,9.4000000e-08,-9.4000000e-08,131.6225645,8.870000e-05,-8.870000e-05,3.05180,0.00475,-0.00475,00111111111111111000000000000000
10259301,FALSE POSITIVE,244.832749730,3.4570000e-05,-3.4570000e-05,285.7025679,9.550000e-05,-9.550000e-05,4.37001,0.00703,-0.00703,11111111111111111000000000000000
2995392,CONFIRMED,30.454441800,4.4500000e-04,-4.4500000e-04,140.7686300,8.810000e-03,-8.810000e-03,6.89600,0.19200,-0.19200,11111111111111111000000000000000
3120308,FALSE POSITIVE,10.265589240,6.4150000e-05,-6.4150000e-05,136.4964500,4.940000e-03,-4.940000e-03,3.87900,0.16400,-0.16400,11111111111111111000000000000000
9991621,FALSE POSITIVE,18.925733300,2.1920000e-04,-2.1920000e-04,145.5267000,1.070000e-02,-1.070000e-02,6.14900,0.58000,-0.58000,11111111111111111000000000000000
8078502,CANDIDATE,37.886297700,4.6500000e-04,-4.6500000e-04,133.0314100,9.640000e-03,-9.640000e-03,5.21800,0.27300,-0.27300,01111111111111111000000000000000
8644365,CANDIDATE,10.548413290,5.4670000e-05,-5.4670000e-05,139.0640200,4.110000e-03,-4.110000e-03,1.87200,0.14300,-0.14300,11111111111111111000000000000000
5888187,CANDIDATE,133.634820700,9.3090000e-04,-9.3090000e-04,236.3516300,5.190000e-03,-5.190000e-03,1.58400,0.20000,-0.20000,11111011101110111000000000000000
2852528,FALSE POSITIVE,11.961543300,1.8180000e-04,-1.8180000e-04,131.8950000,1.300000e-02,-1.300000e-02,3.12900,0.26100,-0.26100,00011111111111111000000000000000
3348216,CANDIDATE,32.510844000,2.4980000e-04,-2.4980000e-04,136.6249100,6.360000e-03,-6.360000e-03,3.25400,0.20000,-0.20000,11111111111111111000000000000000
7032421,FALSE POSITIVE,0.566833990,,,131.7800607,,,0.75000,,,11111111111111111000000000000000
10798838,FALSE POSITIVE,62.127677128,9.9760000e-06,-9.9760000e-06,172.0663000,1.230000e-04,-1.230000e-04,5.25005,0.00654,-0.00654,11111111111111111000000000000000
8560940,FALSE POSITIVE,31.973064900,7.2770000e-04,-7.2770000e-04,133.8409000,1.720000e-02,-1.720000e-02,8.87200,0.93800,-0.93800,11111111111111111000000000000000
10793576,CANDIDATE,10.907529770,9.9610000e-05,-9.9610000e-05,136.6079700,9.520000e-03,-9.520000e-03,2.76400,0.18500,-0.18500,00000100010000011000000000000000
10292238,FALSE POSITIVE,143.118869400,4.1330000e-05,-4.1330000e-05,266.3592240,2.080000e-04,-2.080000e-04,16.81090,0.01240,-0.01240,11111101110111011000000000000000
8733497,FALSE POSITIVE,76.819854650,3.8650000e-06,-3.8650000e-06,188.1256603,4.010000e-05,-4.010000e-05,5.16249,0.00245,-0.00245,11111111111111111000000000000000
4255422,FALSE POSITIVE,165.405749950,1.1400000e-05,-1.1400000e-05,141.5762383,5.460000e-05,-5.460000e-05,13.63630,0.00322,-0.00322,11111111111111111000000000000000
9837544,FALSE POSITIVE,71.661915163,8.2940000e-06,-8.2940000e-06,172.9074598,9.870000e-05,-9.870000e-05,6.33708,0.00471,-0.00471,00011111111111111000000000000000
7877824,FALSE POSITIVE,9.449426850,1.6140000e-06,-1.6140000e-06,136.0264980,1.500000e-04,-1.500000e-04,6.40303,0.00673,-0.00673,00011111111111111000000000000000
6469946,FALSE POSITIVE,0.715802309,2.7300000e-07,-2.7300000e-07,131.6903480,3.260000e-04,-3.260000e-04,1.55860,0.01900,-0.01900,01111111111111111000000000000000
6947164,FALSE POSITIVE,70.582847170,5.3080000e-06,-5.3080000e-06,190.4997847,5.850000e-05,-5.850000e-05,8.81169,0.00311,-0.00311,11111111111111111000000000000000
6233903,FALSE POSITIVE,2.995357359,6.3400000e-07,-6.3400000e-07,132.7969810,2.200000e-04,-2.200000e-04,6.57901,0.00542,-0.00542,00000001111111111000000000000000
7212066,FALSE POSITIVE,3.840485025,1.5350000e-06,-1.5350000e-06,134.4463860,3.560000e-04,-3.560000e-04,2.85920,0.01470,-0.01470,00011111111111111000000000000000
7212066,FALSE POSITIVE,1.920271880,,,132.5246606,,,2.65000,,,
7047922,CANDIDATE,10.522637400,1.8330000e-04,-1.8330000e-04,140.0656000,1.490000e-02,-1.490000e-02,3.86400,0.41600,-0.41600,11111111111111111000000000000000
6675060,FALSE POSITIVE,10.443341795,3.1260000e-06,-3.1260000e-06,133.6290300,3.330000e-04,-3.330000e-04,3.94077,0.00853,-0.00853,00000000011111111000000000000000
5716508,FALSE POSITIVE,4.753078770,4.0180000e-04,-4.0180000e-04,134.5462132,5.380000e-02,-5.380000e-02,2.35000,2.20000,-2.20000,00000011100000000000000000000000
10518735,FALSE POSITIVE,19.515013291,5.3770000e-06,-5.3770000e-06,136.2159420,3.070000e-04,-3.070000e-04,4.59379,0.00625,-0.00625,00000000011111111000000000000000
6975129,CONFIRMED,1.772451066,6.5970000e-06,-6.5970000e-06,132.0866800,3.140000e-03,-3.140000e-03,2.45920,0.09760,-0.09760,11111111111111111000000000000000
8644365,CONFIRMED,19.915886300,1.2050000e-04,-1.2050000e-04,139.3682800,4.760000e-03,-4.760000e-03,6.19100,0.13800,-0.13800,11111111111111111000000000000000
9489947,FALSE POSITIVE,54.061328105,7.0990000e-06,-7.0990000e-06,181.7881270,1.120000e-04,-1.120000e-04,4.48223,0.00968,-0.00968,11100111111111111000000000000000
6960487,FALSE POSITIVE,34.525990182,3.9980000e-06,-3.9980000e-06,150.1022070,1.040000e-04,-1.040000e-04,4.47294,0.00471,-0.00471,00011111111111111000000000000000
5894182,CANDIDATE,494.485085000,4.8860000e-03,-4.8860000e-03,527.7094100,5.450000e-03,-5.450000e-03,3.90500,0.23800,-0.23800,11111111111111111000000000000000
6309264,FALSE POSITIVE,14.282141700,1.5940000e-04,-1.5940000e-04,136.3294600,8.560000e-03,-8.560000e-03,2.06800,0.25500,-0.25500,11111111111111111000000000000000
7021177,FALSE POSITIVE,18.645328820,1.5560000e-06,-1.5560000e-06,147.2075120,6.960000e-05,-6.960000e-05,3.63893,0.00397,-0.00397,01111111111111111000000000000000
7122259,FALSE POSITIVE,20.882125422,1.6200000e-06,-1.6200000e-06,146.5689626,6.840000e-05,-6.840000e-05,8.03365,0.00280,-0.00280,00011111111111111000000000000000
6947668,CANDIDATE,14.054571800,1.6070000e-04,-1.6070000e-04,133.0972000,1.070000e-02,-1.070000e-02,4.06600,0.22900,-0.22900,00011111111111111000000000000000
6364582,CONFIRMED,30.860978300,2.0370000e-04,-2.0370000e-04,138.3141600,5.610000e-03,-5.610000e-03,4.21600,0.16200,-0.16200,01110111011101110000000000000000
6190535,FALSE POSITIVE,3.652810043,,,134.7903032,,,1.51320,,,00011111111111111000000000000000
9834257,FALSE POSITIVE,15.651348720,1.9350000e-05,-1.9350000e-05,132.8119100,1.020000e-03,-1.020000e-03,4.15530,0.05700,-0.05700,11111111111111111000000000000000
